,A,B,C,D,E
4.815505,-1.0941341656626004e-06,-8.682385283794922e-05,8.791798700361182e-05,-5.828020558937954e-05,5.828020558937954e-05
4.864495,-1.016614187021972e-06,-8.605444720417007e-05,8.707106139119205e-05,-5.7149268243478595e-05,5.7149268243478595e-05
4.9,-9.638886134311532e-07,-8.54980744117506e-05,8.646196302518177e-05,-5.634336836997178e-05,5.634336836997178e-05
4.915505,-9.417300051184854e-07,-8.525547788523581e-05,8.619720789035429e-05,-5.599500604193357e-05,5.599500604193357e-05
4.964495,-8.750079410672152e-07,-8.449061952357799e-05,8.53656274646452e-05,-5.490841338364836e-05,5.490841338364836e-05
5.0,-8.296266192459675e-07,-8.393799417120544e-05,8.47676207904514e-05,-5.41341132961684e-05,5.41341132961684e-05
5.015505,-8.105545282953391e-07,-8.369714628447476e-05,8.45077008127701e-05,-5.3799410450390585e-05,5.3799410450390585e-05
5.064495,-7.531263154742297e-07,-8.293823390329223e-05,8.369136021876646e-05,-5.2755423699649136e-05,5.2755423699649136e-05
5.1,-7.140662497416821e-07,-8.239029436716534e-05,8.310436061690703e-05,-5.201148435286324e-05,5.201148435286324e-05
5.115505,-6.976507489080355e-07,-8.215158604495395e-05,8.284923679386199e-05,-5.16899053933855e-05,5.16899053933855e-05
5.164495,-6.482218279847794e-07,-8.139978328526924e-05,8.204800511325403e-05,-5.06868539486576e-05,5.06868539486576e-05
5.2,-6.14602517797199e-07,-8.085730831610988e-05,8.14719108339071e-05,-4.997208488089543e-05,4.997208488089543e-05
5.215505,-6.004735652708598e-07,-8.062106346658737e-05,8.122153703185823e-05,-4.966311521277546e-05,4.966311521277546e-05
5.264495,-5.579296987004662e-07,-7.987733244186963e-05,8.04352621405701e-05,-4.8699393977753866e-05,4.8699393977753866e-05
5.3,-5.289932902154457e-07,-7.934096397207638e-05,7.986995726229183e-05,-4.8012651406014836e-05,4.8012651406014836e-05
5.315505,-5.168323880587249e-07,-7.910744907050099e-05,7.962428145855971e-05,-4.7715796611866586e-05,4.7715796611866586e-05
5.364495,-4.802145426971058e-07,-7.837257921884327e-05,7.885279376154038e-05,-4.6789863426970474e-05,4.6789863426970474e-05
5.4,-4.55308745066514e-07,-7.784284198145213e-05,7.829815072651867e-05,-4.613004841662693e-05,4.613004841662693e-05
5.415505,-4.448417595635446e-07,-7.761227431397221e-05,7.805711607353577e-05,-4.5844833465447405e-05,4.5844833465447405e-05
5.464495,-4.133244879326547e-07,-7.688690721592579e-05,7.730023170385846e-05,-4.495520664003806e-05,4.495520664003806e-05
5.5,-3.918878692196899e-07,-7.636422561969283e-05,7.675611348891253e-05,-4.432126334630546e-05,4.432126334630546e-05
5.515505,-3.8287885129425375e-07,-7.613678037402377e-05,7.651965922531803e-05,-4.404723183332368e-05,4.404723183332368e-05
5.564495,-3.557516841645223e-07,-7.542143109834777e-05,7.57771827825123e-05,-4.3192487774683284e-05,4.3192487774683284e-05
5.6,-3.3730101542221327e-07,-7.490614374137338e-05,7.524344475679561e-05,-4.258340175304322e-05,4.258340175304322e-05
5.615505,-3.2954688182206585e-07,-7.468196010506691e-05,7.501150698688898e-05,-4.232011516937523e-05,4.232011516937523e-05
5.664495,-3.061983126596529e-07,-7.397703556632677e-05,7.428323387898643e-05,-4.149888610465489e-05,4.149888610465489e-05
5.7,-2.9031767487826004e-07,-7.346940771737013e-05,7.37597253922484e-05,-4.091368268752748e-05,4.091368268752748e-05
5.715505,-2.836436302280467e-07,-7.324859412200395e-05,7.3532237752232e-05,-4.066071971846865e-05,4.066071971846865e-05
5.764495,-2.635473304808284e-07,-7.255440886653865e-05,7.281795619701949e-05,-3.987169150595997e-05,3.987169150595997e-05
5.8,-2.498787388505697e-07,-7.205464319731819e-05,7.230452193616875e-05,-3.9309434243027786e-05,3.9309434243027786e-05
5.815505,-2.4413433537624786e-07,-7.183728182766437e-05,7.208141616304062e-05,-3.9066390093859296e-05,3.9066390093859296e-05
5.864495,-2.2683728986049098e-07,-7.115407160641873e-05,7.138090889627921e-05,-3.830830012008729e-05,3.830830012008729e-05
5.9,-2.150726239996723e-07,-7.066231741872941e-05,7.087739004272909e-05,-3.776808927977505e-05,3.776808927977505e-05
5.915505,-2.1012837010188851e-07,-7.044846808937428e-05,7.065859645947617e-05,-3.753457502800608e-05,3.753457502800608e-05
5.964495,-1.9524066503491102e-07,-6.977640152615079e-05,6.997164219118571e-05,-3.680621018727827e-05,3.680621018727827e-05
6.0,-1.8511472327290007e-07,-6.92927626836616e-05,6.947787740693451e-05,-3.628718131699037e-05,3.628718131699037e-05
6.015505,-1.8085916449903862e-07,-6.908246617127414e-05,6.926332533577318e-05,-3.606282328999907e-05,3.606282328999907e-05
6.064495,-1.6804519797744965e-07,-6.842165479197443e-05,6.858969998995188e-05,-3.5363018043177514e-05,3.5363018043177514e-05
6.1,-1.5932971912061937e-07,-6.794619653733276e-05,6.810552625645339e-05,-3.486434058598947e-05,3.486434058598947e-05
6.115505,-1.5566692573415782e-07,-6.773947744449198e-05,6.789514437022614e-05,-3.464877976306705e-05,3.464877976306705e-05
6.164495,-1.4463784252235964e-07,-6.708998429592048e-05,6.723462213844284e-05,-3.397641427245713e-05,3.397641427245713e-05
6.2,-1.371363603403437e-07,-6.66227391086264e-05,6.675987546896675e-05,-3.349729023804724e-05,3.349729023804724e-05
6.215505,-1.3398376485175344e-07,-6.641960832454276e-05,6.655359208939452e-05,-3.329018167588828e-05,3.329018167588828e-05
6.264495,-1.244909449440515e-07,-6.578145537950156e-05,6.590594632444563e-05,-3.264418001325945e-05,3.264418001325945e-05
6.3,-1.1803435938501455e-07,-6.532242800835663e-05,6.544046236774165e-05,-3.218384270095412e-05,3.218384270095412e-05
6.315505,-1.153208952973552e-07,-6.512288482271961e-05,6.523820571801698e-05,-3.1984854981673646e-05,3.1984854981673646e-05
6.364495,-1.0715034947141867e-07,-6.449605934071554e-05,6.460320969018696e-05,-3.136418340654468e-05,3.136418340654468e-05
6.4,-1.0159311477170738e-07,-6.40452311260085e-05,6.414682424078022e-05,-3.09218961784337e-05,3.09218961784337e-05
6.415505,-9.925761458411134e-08,-6.38492650443591e-05,6.394852265894322e-05,-3.073071087922791e-05,3.073071087922791e-05
6.464495,-9.222516060912717e-08,-6.323372503365328e-05,6.332595019426242e-05,-3.0134376184661627e-05,3.0134376184661627e-05
6.5,-8.744200436883707e-08,-6.279105761820096e-05,6.28784996225698e-05,-2.970943128682041e-05,2.970943128682041e-05
6.515505,-8.54318207253283e-08,-6.25986499204837e-05,6.268408174120903e-05,-2.9525742470422206e-05,2.9525742470422206e-05
6.564495,-7.9378931485875e-08,-6.19943288269108e-05,6.207370775839669e-05,-2.8952790393682467e-05,2.8952790393682467e-05
6.6,-7.526203075101579e-08,-6.155976734126128e-05,6.16350293720123e-05,-2.8544507823614736e-05,2.8544507823614736e-05
6.615505,-7.353184965229816e-08,-6.137089241940738e-05,6.144442426905968e-05,-2.836802154872885e-05,2.836802154872885e-05
6.664495,-6.832207959544225e-08,-6.0777703149914404e-05,6.0846025229509853e-05,-2.781753524425661e-05,2.781753524425661e-05
6.7,-6.477863028932958e-08,-6.035117894513475e-05,6.0415957575424075e-05,-2.7425261662745344e-05,2.7425261662745344e-05
6.715505,-6.328944961470498e-08,-6.016580545053236e-05,6.022909490014706e-05,-2.725569551367956e-05,2.725569551367956e-05
6.764495,-5.880535896450776e-08,-5.9583643824346567e-05,5.964244918331108e-05,-2.6726794085944344e-05,2.6726794085944344e-05
6.8,-5.5755483877971465e-08,-5.9165076815585746e-05,5.922083229946372e-05,-2.6349901771569643e-05,2.6349901771569643e-05
6.815505,-5.447373419100571e-08,-5.8983168642993377e-05,5.903764237718438e-05,-2.618698440630941e-05,2.618698440630941e-05
6.864495,-5.061424159541099e-08,-5.841191635038207e-05,5.846253059197748e-05,-2.567882150018854e-05,2.567882150018854e-05
6.9,-4.7989189777277486e-08,-5.8001217025594594e-05,5.804920621537187e-05,-2.5316707344839453e-05,2.5316707344839453e-05
6.915505,-4.6885977596223e-08,-5.782273415635403e-05,5.786962013395025e-05,-2.5160178060842817e-05,2.5160178060842817e-05
6.964495,-4.356408152911402e-08,-5.7262261293795975e-05,5.7305825375325094e-05,-2.467194050727266e-05,2.467194050727266e-05
7.0,-4.130467848723017e-08,-5.6859332434433306e-05,5.690063711292054e-05,-2.4324025051045497e-05,2.4324025051045497e-05
7.015505,-4.035513496184173e-08,-5.6684231658652433e-05,5.672458679361427e-05,-2.417363336806337e-05,2.417363336806337e-05
7.064495,-3.7495952515612994e-08,-5.6134398899650556e-05,5.617189485216618e-05,-2.370453988279533e-05,2.370453988279533e-05
7.1,-3.5551266292503e-08,-5.573913705360356e-05,5.577468831989606e-05,-2.3370266386734223e-05,2.3370266386734223e-05
7.115505,-3.473398660497695e-08,-5.556737258823857e-05,5.5602106574843535e-05,-2.3225771645988567e-05,2.3225771645988567e-05
7.164495,-3.227306546365507e-08,-5.502803304074832e-05,5.506030610621198e-05,-2.277507157936762e-05,2.277507157936762e-05
7.2,-3.059925851719693e-08,-5.4640329782210314e-05,5.4670929040727504e-05,-2.24539051345634e-05,2.24539051345634e-05
7.215505,-2.989581937008738e-08,-5.447185379961715e-05,5.450174961898724e-05,-2.2315076113641847e-05,2.2315076113641847e-05
7.264495,-2.777768491112936e-08,-5.394285459396049e-05,5.397063227887163e-05,-2.1882048249406953e-05,2.1882048249406953e-05
7.3,-2.63370259190936e-08,-5.3562597600047606e-05,5.3588934625966704e-05,-2.1573474921028788e-05,2.1573474921028788e-05
7.315505,-2.5731570233312264e-08,-5.339736067954155e-05,5.3423092249774856e-05,-2.144008946387942e-05,2.144008946387942e-05
7.364495,-2.3908475006532458e-08,-5.287854432456142e-05,5.2902452799567964e-05,-2.1024040865063616e-05,2.1024040865063616e-05
7.4,-2.266848831886494e-08,-5.250561829436814e-05,5.252828678268701e-05,-2.072756686995362e-05,2.072756686995362e-05
7.415505,-2.214736777993672e-08,-5.234356980758257e-05,5.2365717175362504e-05,-2.0599411531387937e-05,2.0599411531387937e-05
7.464495,-2.0578215174043003e-08,-5.1834775347529614e-05,5.185535356270366e-05,-2.0199676431471363e-05,2.0199676431471363e-05
7.5,-1.951094873965942e-08,-5.146906278571749e-05,5.1488573734457145e-05,-1.9914827347986226e-05,1.9914827347986226e-05
7.515505,-1.9062416134432694e-08,-5.1310151225048504e-05,5.132921364118293e-05,-1.979169705212126e-05,1.979169705212126e-05
7.564495,-1.771183396822725e-08,-5.081121522516149e-05,5.082892705912972e-05,-1.94076357896627e-05,1.94076357896627e-05
7.6,-1.679322923376476e-08,-5.045259710909786e-05,5.0469390338331625e-05,-1.913395579849781e-05,1.913395579849781e-05
