,A,B,C
8.8351,0.0001323617650606781,4.774152339964422e-05,0.0008231562024601722
8.8684,0.0001334723269265516,4.480466623555149e-05,0.0008234109820795867
8.9018,0.00013242792142922156,4.563094123055354e-05,0.0008255288999101775
8.9351,0.00012983123354397762,4.725637451221447e-05,0.0008251162346281153
8.9685,0.00013039087203052283,4.390864049750855e-05,0.0008290154159747055
9.0018,0.00012981447014875067,4.368258690671287e-05,0.000829915394673021
9.0351,0.00012702705235870048,4.370362343784613e-05,0.000830582827455036
9.0685,0.0001277203741510856,4.4393557518976996e-05,0.0008291804679395414
9.1018,0.00012621272151110626,4.44016034306969e-05,0.0008335078263486486
9.1352,0.0001225662869019824,4.5960295983116204e-05,0.0008332381751595811
9.1685,0.00012499705759499302,4.456278030317574e-05,0.0008352209269891675
9.2018,0.00011988386760549745,4.6096914218423065e-05,0.0008343164874036324
9.2352,0.0001221053078892909,4.339161044732774e-05,0.0008360462742792715
9.2685,0.00011738329737670533,4.38184332486554e-05,0.0008373531297640223
9.3019,0.00012121376835177005,4.0378687503577626e-05,0.0008411156328239121
9.3352,0.00011914924784201741,4.2190500752205185e-05,0.0008402847367787285
9.3685,0.00011983389241253157,4.128326420696016e-05,0.0008440330048525722
9.4019,0.0001182164405385647,4.448354485285171e-05,0.0008398104067625075
9.4352,0.0001134582164507576,4.3666569721587464e-05,0.0008436973653347869
9.4686,0.00011700122097446262,4.158200937528746e-05,0.0008449320430458084
9.5019,0.00011499382016446667,4.115439448198143e-05,0.000848597567128227
9.5352,0.0001114343068353006,4.312800290342558e-05,0.0008476569219760589
9.5686,0.00011014616556052002,4.2384104394436e-05,0.0008472173259554691
9.6019,0.00011276075867691132,4.194150482684746e-05,0.0008485254907208311
9.6353,0.00011405749377368592,3.975359760656766e-05,0.0008529080694661833
9.6686,0.00010862954604179562,4.1920932103735943e-05,0.0008505288364361577
9.7019,0.00011242937996158454,3.7387081594481104e-05,0.0008530173893527514
9.7353,0.0001101635480768475,4.1310300987405283e-05,0.0008528943915614783
9.7686,0.00010886841962451233,3.676437130177896e-05,0.0008570354473009187
9.802,0.0001083827370441074,4.0982421537103714e-05,0.0008552906660193908
9.8353,0.00010306740222649481,4.268378504947702e-05,0.000858917225823708
9.8686,0.00010369049483025231,4.2117505631425106e-05,0.0008566307147354564
9.902,0.00010308235943817311,4.082299573848637e-05,0.0008585641157566072
9.9353,0.00010054398583754983,4.3177653530798695e-05,0.0008597427687153721
9.9687,0.000103070679967665,3.767548945307833e-05,0.0008631057743084696
