,A,B,C,D,E
3.715505,3.7980896214053036e-06,0.0005444291280201237,0.00045177278235801705,0.000226230239785985,0.0007737697602142595
3.764495,3.5289929826505626e-06,0.0005393886481573984,0.0004570823588594964,0.0002218402033343511,0.0007781597966658927
3.8,3.345965653715398e-06,0.0005357543784878888,0.00046089965585793965,0.000218711886956892,0.0007812881130433503
3.815505,3.269046037366372e-06,0.0005341723663456155,0.00046255858761656203,0.00021735962520339448,0.000782640374796848
3.864495,3.03743241360351e-06,0.0005291945932738015,0.00046776797431213846,0.00021314172454316852,0.0007868582754570733
3.9,2.8798993314420965e-06,0.0005256070522774171,0.00047151304839068275,0.00021013607120537684,0.0007898639287948633
3.915505,2.81369400400475e-06,0.0005240457608684912,0.0004731405451270461,0.00020883683239364612,0.0007911631676065941
3.964495,2.6143423102756542e-06,0.0005191346208386271,0.0004782510368506386,0.0002047843179839051,0.0007952156820163344
4.0,2.478752329699225e-06,0.0005155963982163528,0.0004819248494534879,0.00020189651799920028,0.0007981034820010375
4.015505,2.421768876204117e-06,0.0005140568944633421,0.0004835213366599938,0.00020064822306995188,0.0007993517769302861
4.064495,2.2501852830328096e-06,0.0005092155161302494,0.0004885342985862571,0.0001967546100230579,0.0008032453899771792
4.1,2.1334819050472343e-06,0.0005057286606933908,0.0004921378574010997,0.00019398004229536774,0.0008060199577048679
4.115505,2.0844357920240482e-06,0.000504211784627339,0.0004937037795801747,0.0001927806937103978,0.000807219306289838
4.164495,1.9367524245298894e-06,0.000499442615112619,0.0004986206324623881,0.00018903975141479427,0.000810960248585441
4.2,1.83630489606692e-06,0.000496008713691926,0.0005021549814115426,0.00018637397604381523,0.0008136260239564185
4.215505,1.794090515310064e-06,0.0004945151116065353,0.0005036907978776902,0.0001852216545895132,0.0008147783454107208
4.264495,1.6669782627263378e-06,0.00048982001629662,0.0005085130054401887,0.00018162739673941705,0.0008183726032608161
4.3,1.5805222736326376e-06,0.00048644026158935655,0.0005119792161365443,0.00017906614791582658,0.0008209338520844051
4.315505,1.544188019339287e-06,0.00048497041454636337,0.0005134853974338309,0.0001779590096320239,0.0008220409903682079
4.364495,1.434781489470253e-06,0.0004803507628931418,0.0005182144556169207,0.00017450568464805926,0.0008254943153521721
4.4,1.3603681299327337e-06,0.00047702601179035897,0.0005216136200792397,0.0001720448638273108,0.000827955136172919
4.415505,1.3290949473967222e-06,0.00047558026012425566,0.0005230906449278793,0.0001709811370565514,0.0008290188629436787
