,B,C
3.0673,1.3003551888279418e-05,0.00029609981054857615
3.1006,0.00011603938620251103,0.00033341102445963016
3.134,0.00038725668582677384,0.00032880939077143605
3.1673,0.0,0.0003718371097165358
3.2006,5.083403372000639e-05,0.00024759848689901657
3.234,0.00017358957690855056,0.0007159373268145326
3.2673,0.00012779956454096741,0.00014472704848178135
3.3007,0.00018257290649419005,0.0003606932996624559
3.334,6.964037682417404e-05,0.00046582089983027484
3.3673,0.00033121005123060295,0.0002906684924304304
3.4007,0.0,0.0005600565643821316
3.434,0.000188667773773729,0.0005170314427223275
3.4674,0.00025864404033105966,0.0005486439835931092
3.5007,0.00024188855624684096,0.00040777626850955177
3.534,3.972890464356195e-05,0.0005412783954388025
3.5674,0.00016814750973489487,0.0004214980041866827
3.6007,0.00016087200204293193,0.0004946703125341677
3.6341,0.00015927175550267832,0.0004614331888397743
3.6674,0.00019826776382572532,0.0005183209291046696
3.7007,9.23583091244084e-05,0.00047606426595921846
3.7341,0.00015725803745733928,0.0004603242990960156
3.7674,0.0,0.0004914987202997704
3.8008,0.0,0.0002965301750563787
3.8341,0.0,0.00025418519466343525
3.8674,0.00011183785857922961,0.0005342371243172107
3.9008,0.0002693176417418942,0.0003591473127833745
3.9341,4.5304614840300063e-05,5.50577732527232e-05
3.9675,0.0,0.0004167768548607913
4.0008,0.00011225467351842307,0.0007961399247656877
4.0341,0.00012154255180153243,0.0002762398959785976
4.0675,0.0,0.0003454125096373561
4.1008,0.00019692555295850795,0.00040375603062811855
4.1342,0.00018821615148316353,0.0002700379033545086
4.1675,0.00034879643368690834,0.000591353249067933
4.2008,0.00038885159021768826,0.0005115030139146253
4.2342,0.0005297503835778308,0.0005767674254292273
4.2675,0.00020046698653248835,0.00028530435513587167
4.3009,0.00013479636657637094,0.0003269496313529921
4.3342,0.0,0.0003963800523226242
4.3675,0.0,0.0005546315829574875
4.4009,0.00013146679698364865,0.00038486065357583256
4.4342,0.000164872118882759,0.0005926818200946289
4.4676,2.8182276088394167e-05,0.0004352108766664948
4.5009,6.540900030937476e-07,0.000872688957378073
4.5342,6.201386534062858e-05,0.0006955873783847013
4.5676,0.00010812896038765596,0.000592022647040171
4.6009,1.3276732830195332e-06,0.0
4.6343,0.00014501749892876156,0.0005334057519935769
4.6676,0.00016893394467064202,0.0006555526785072395
4.7009,0.00014323611541836379,0.00043073829743098594
4.7343,4.358011916383036e-05,0.0004290786067981437
4.7676,0.0001682883113338047,0.0008177227562311418
4.801,2.3332758592476986e-06,0.0005148906555593769
4.8343,0.0,0.0005566009024222731
4.8676,0.0,0.000637502628566052
4.901,0.00018136387242982934,0.000587807921004629
4.9343,5.216408572491692e-05,0.0007152496647739328
4.9677,0.0,0.0005026449913350565
5.001,4.451383667550778e-05,0.0004810090424927808
5.0343,0.0,0.0006623214751509438
5.0677,2.0823709553278763e-05,0.0002649312330850567
5.101,1.3936283021875204e-05,0.0009835650195968004
5.1344,0.0002003393908797906,0.00043748634006435065
5.1677,0.0004827500364289134,0.000725435740685128
5.201,0.00011163294442076604,0.0005925875387294481
5.2344,0.00015414760452957783,0.000445723471119761
5.2677,0.0,0.0006108814748631728
5.3011,0.0,0.0007004479243144708
5.3344,6.118125858781645e-05,0.0004844433592244695
5.3677,9.696060339422217e-05,0.0007760512434409289
5.4011,0.000146147930773825,0.0007769943945902884
5.4344,0.0,0.0005392313175667849
5.4678,7.478846597195265e-06,0.0005801634889861782
5.5011,6.632823216663663e-05,0.0006715403875070343
5.5344,8.089894216238309e-05,0.0008054358518574841
5.5678,0.0,0.0006693877956295598
5.6011,0.0,0.0007734158803158035
5.6345,0.00017517491009282226,0.0005531101923120432
5.6678,0.00013094095173117045,0.0005837102448847742
5.7011,3.422699667155164e-05,0.0006048481635321404
5.7345,0.0002512011691495863,0.00074590247738464
5.7678,7.564141465495497e-05,0.0007338991661550926
5.8012,8.64422234438511e-05,0.0005773384693982769
5.8345,1.6546978960146807e-05,0.0006994089307139064
5.8678,0.00015317644398286202,0.0005250839674821519
5.9012,1.3343511773845034e-05,0.0006492289535396022
5.9345,0.00018613481316112856,0.0007301165570066375
5.9679,1.4810814788818476e-05,0.0005366550783949166
6.0012,0.0,0.0009208048034865533
6.0345,0.0,0.0005917916782214455
6.0679,0.0006751257372465691,0.0006828741604435944
6.1012,4.3232770569848756e-05,0.0007183889356258562
6.1346,6.67387496533477e-05,0.0008382723593188475
6.1679,0.00022237028847907632,0.0004670503640419246
6.2012,2.418931874696612e-05,0.0007960896644546023
6.2346,8.837656180928362e-05,0.0006172002722796464
6.2679,5.1360187197886135e-05,0.0005559314523626529
6.3013,0.00012669817620751802,0.0006189079105314595
6.3346,0.0,0.0006244490536986861
6.3679,7.664591539062307e-05,0.0005794329772764491
6.4013,6.959121608404317e-05,0.0008594836414949189
6.4346,7.393510309210075e-05,0.000606452630824561
6.468,5.767490040670918e-05,0.0007368617389975294
6.5013,9.292025032399092e-06,0.0007975032446884956
6.5346,0.00018157239039592497,0.0009146032350156832
6.568,0.0,0.000554628680524749
6.6013,5.964034540478701e-05,0.0007268753462344108
6.6347,0.00012837604245852132,0.0007190640145871367
6.668,9.278143370878635e-05,0.0006847730818609715
6.7013,0.00012403381857955457,0.0008197791861359524
6.7347,0.0,0.0006586564740492038
6.768,2.529886204646027e-05,0.0008050185542798934
6.8014,0.0001363806175627836,0.0008271387961527247
6.8347,0.00028196579524170665,0.0008286373379837675
6.868,3.362862741214406e-18,0.000817174329234561
6.9014,0.00012646064469173276,0.0007896077842641791
6.9347,0.0002372674648060864,0.0007096762538291546
6.9681,0.0001599181610445002,0.0007559264979069644
7.0014,0.00017212660064033848,0.000517145782482426
7.0347,0.0,0.0007956105314563478
7.0681,6.699041694634131e-05,0.0008179900727246256
7.1014,0.0,0.0009213702284526218
7.1348,0.00027893348413435823,0.000659950001334942
7.1681,1.0476437737123939e-05,0.0005989006623686921
7.2014,0.0,0.0006730590630908139
