,A,B,C
6.0345,0.0002561969706662066,7.425551661857425e-05,0.0006695475127152193
6.0679,0.0002542732033095693,7.371713175014129e-05,0.0006720096649402895
6.1012,0.0002523695551392655,7.318376066590608e-05,0.0006744466841948284
6.1346,0.0002504745276113306,7.26522045380115e-05,0.0006768732678506579
6.1679,0.00024859931870221675,7.212562994591433e-05,0.0006792750513518691
6.2012,0.0002467381487793678,7.160243863827105e-05,0.0006816594125823612
6.2346,0.0002448854071367771,7.1081072437707e-05,0.000684033520425516
6.2679,0.00024305204187782584,7.056463531710631e-05,0.0006863833228050679
6.3013,0.00024122697898612671,7.005002727444776e-05,0.0006887229937394255
6.3346,0.00023942100300754216,6.954031087765516e-05,0.0006910386861148028
6.3679,0.0002376285476942203,6.903393609599757e-05,0.0006933375162097822
6.4013,0.00023584420948807156,6.852939256750821e-05,0.0006956263979444203
6.4346,0.00023407853228722984,6.802968135652916e-05,0.0006978917863562412
6.468,0.00023232085092927788,6.753180055344586e-05,0.0007001473485172764
6.5,0.00023064896371669186,6.705783696180092e-05,0.0007022931993215073
6.5013,0.0002305810632936766,6.703858722055818e-05,0.0007023803494857655
6.5346,0.00022885478929573862,6.654878660247825e-05,0.0007045964241017832
6.568,0.00022713633270387336,6.606081204982055e-05,0.0007068028552463064
6.6013,0.00022543584811275888,6.557756374634954e-05,0.0007089865881408918
6.6347,0.00022374306414077268,6.509613672982283e-05,0.0007111607991294046
6.668,0.00022206798367957603,6.461939143472991e-05,0.0007133126248856942
6.7013,0.00022040544391796382,6.414587358461895e-05,0.0007154486824974175
6.7347,0.00021875043294288492,6.367416734897992e-05,0.0007175753997081353
6.768,0.00021711273044020357,6.320707425783257e-05,0.0007196801953019639
6.8014,0.00021548244424889865,6.274178481535395e-05,0.0007217757709357474
6.8347,0.00021386920795271057,6.228106173503094e-05,0.0007238497303122586
6.868,0.00021226804935202298,6.182349783715886e-05,0.0007259084528108181
6.9014,0.00021067414157419632,6.136772362540519e-05,0.0007279581348003985
6.9347,0.00020909690323795774,6.0916444344685474e-05,0.000729986652417357
6.9681,0.00020752680740201897,6.046694422337254e-05,0.0007320062483746084
7.0,0.00020603798305267822,6.004047732683884e-05,0.000733921539620483
7.0014,0.00020597266351370618,6.002176639202195e-05,0.0007340055700942721
7.0347,0.00020443062338156893,5.95797991912552e-05,0.000735989577427176
7.0681,0.0002028955663551887,5.913959376609983e-05,0.0007379648398787117
7.1014,0.00020137656329616575,5.8703761546094256e-05,0.0007399196751577403
7.1348,0.0001998644390198576,5.8269678539718446e-05,0.0007418658824404242
7.1681,0.0001983681288751125,5.783991935082506e-05,0.0007437919517740628
7.2014,0.00019688302104359654,5.74131686472729e-05,0.000745703810309131
7.2348,0.00019540463850076275,5.6988147059296724e-05,0.0007476072144399408
7.2681,0.00019394171721094847,5.65673747510681e-05,0.0007494909080379838
7.3015,0.00019248542073839288,5.614831740359459e-05,0.0007513662618580129
7.3348,0.00019104435453782794,5.573345938798488e-05,0.0007532221860741875
7.3681,0.00018961407705978778,5.532152990187502e-05,0.0007550643930383375
7.4015,0.00018819027657199125,5.491129317915194e-05,0.000756898430248857
7.4348,0.0001867813665059585,5.45051807094153e-05,0.0007587134527846265
7.4682,0.00018537883666816258,5.410074562526219e-05,0.0007605204177065756
7.5,0.0001840530439951816,5.371829645392992e-05,0.0007622286595508888
7.5015,0.00018399052784663162,5.370026220836204e-05,0.0007623092099450066
7.5348,0.00018261305972521873,5.330274877773099e-05,0.0007640841914970505
7.5682,0.00018124182944766502,5.2906888946795126e-05,0.00076585128160554
7.6015,0.00017988493980093925,5.251502813900868e-05,0.0007676000320600522
7.6349,0.00017853419480875669,5.212480463884825e-05,0.0007693410005523953
7.6682,0.00017719757620773732,5.173853016804691e-05,0.0007710638936242159
7.7015,0.0001758709643692124,5.1355019829163606e-05,0.0007727740158016241
7.7349,0.00017455036007262752,5.097312183929513e-05,0.0007744765180880775
7.7682,0.00017324356694911624,5.0595098176678897e-05,0.0007761613348742049
7.8016,0.00017194269161878946,5.021866991507329e-05,0.0007778386384661374
7.8349,0.0001706554211316248,4.9846066375344244e-05,0.0007794985124930312
7.8682,0.00016937778795612213,4.947614394113555e-05,0.0007811460681027427
7.9016,0.00016810594052341394,4.910779113358402e-05,0.0007827862683430023
7.9349,0.0001668473943536668,4.874318909039353e-05,0.00078440941655594
7.9683,0.000165594547491493,4.83801392843161e-05,0.0007860253132241914
8.0,0.00016441394579097426,4.803793832471699e-05,0.0007875481158843093
8.0016,0.00016435437865059552,4.802067238850599e-05,0.0007876249489608991
8.0349,0.0001631239190184859,4.766392335696057e-05,0.0007892121576245542
8.0683,0.0001618990315044825,4.730870026627312e-05,0.0007907922682292449
8.1016,0.00016068695413617946,4.6957105989493194e-05,0.0007923559398743281
8.135,0.0001594803656421749,4.66070199999369e-05,0.000793912614357889
8.1683,0.00015828639591865474,4.626051457278236e-05,0.0007954530895085638
8.2016,0.00015710136499894875,4.591652518842727e-05,0.0007969821098126247
8.235,0.0001559217004741019,4.557401751311793e-05,0.000798504282012781
8.2683,0.00015475437314288947,4.5235018706349285e-05,0.000800010608150762
8.3017,0.00015359233203609957,4.4897483837959187e-05,0.0008015101841259421
8.335,0.00015244244381332344,4.4563410477014636e-05,0.0008029941457096627
8.3683,0.00015130116437268748,4.423177189869841e-05,0.000804467063728615
8.4017,0.00015016505319898968,4.390157059970643e-05,0.0008059333762013047
8.435,0.0001490408237283057,4.357476053022696e-05,0.0008073844157414682
8.4684,0.00014792168531402514,4.3249369972968574e-05,0.0008088289447130071
8.5,0.00014687038497149469,4.2943650932466246e-05,0.00081018596409604
8.5017,0.00014681384944545964,4.2927210200431e-05,0.0008102589403541102
8.535,0.0001457147091812303,4.26075200333644e-05,0.0008116777707854062
8.5684,0.00014462054635730687,4.228922280159341e-05,0.0008130902308411007
8.6017,0.00014353782653123755,4.197420169717287e-05,0.0008144879717715904
8.6351,0.00014246000978576463,4.166055586291324e-05,0.0008158794343513232
8.6684,0.00014139346508722646,4.13501408571423e-05,0.000817256394055632
8.7017,0.00014033490520909994,4.104200205323251e-05,0.0008186230927376685
8.7351,0.00013928113900360563,4.0735212159013524e-05,0.0008199836488373818
8.7684,0.00013823839331915673,4.043158601567982e-05,0.0008213300206651645
8.8018,0.00013720036969299966,4.0129291299048734e-05,0.0008226703390079527
8.8351,0.00013617320194849643,3.983011616209396e-05,0.0008239966818894107
8.8684,0.0001351537242239088,3.953314030148102e-05,0.0008253131354746114
8.9018,0.00013413886318900338,3.923746983093115e-05,0.0008266236669800666
8.9351,0.00013313461579622757,3.8944853586317086e-05,0.0008279205306174564
8.9685,0.0001321349161228035,3.8653525495291274e-05,0.0008292115583819064
9.0,0.00013119876536750666,3.838068467135348e-05,0.0008304205499611411
9.0018,0.00013114529284125316,3.836510001688619e-05,0.0008304896071418619
