,A,B,C,D,E,F,G,H
19.125,0.003982372992468152,0.012482590253248542,0.0,0.06367490818435204,0.07126802681338673,0.05881760345438897,0.38358899201813756,0.4591844968261885
19.183144,0.03741556456696515,0.0,0.0017219574119684273,0.012625549283037232,0.053512774544431777,0.05337761761397421,0.3374728909719648,0.4629142386865904
19.366856,0.0,0.046158542263291504,0.01174796858027769,0.043727764046766954,0.07190706022766123,0.0,0.3767274490845811,0.3933937180384516
19.5,0.0,0.0,0.0,0.023811550527452333,0.0753018523813159,0.07049312739882731,0.3613367860200577,0.4223346440500018
19.558144,0.0,0.0,0.0,0.05704703761392854,0.0659909833739085,0.07385669021474353,0.3286109027778824,0.462832982623446
19.741856,0.0,0.015281581557233392,0.00534058899011683,0.036449390070146366,0.08482306125734554,0.05166518128815086,0.3709544525864192,0.4875924376708616
19.875,0.006615393753241272,0.0,0.013147393888675684,0.05620877311458697,0.028538935180901864,0.029249666412828525,0.32666509317074127,0.42664871222469447
19.933144,0.0,0.004273101162881725,0.0,0.05728991396528353,0.09072462023379674,0.06967778596869095,0.36286010687871123,0.4367035856464028
20.116856,0.0,0.01563390563551324,0.0,0.05004864704649951,0.07353076670083761,0.024726922565056944,0.33148635115692127,0.40674099158375115
20.25,0.0,0.02280497239038492,0.0,0.04463007729163505,0.05445554936493824,0.0939248641027902,0.31885591191801055,0.4515748828419987
20.308144,0.0,0.018364554614161456,0.011758506749099501,0.023686129097224454,0.03804396025423912,0.060699184433525614,0.3538065263140981,0.45360064838161707
20.491856,0.004694926467415769,0.0,0.0,0.06038872658071426,0.052331380140937814,0.03938676846115712,0.3432930132587895,0.40183825368760806
20.625,0.0,0.0,0.0168169990299058,0.055178654727882595,0.07331136405817841,0.07750607138086692,0.34903577498224936,0.441772715263519
20.683144,0.024483988097662838,0.007906794488603737,0.0,0.04437584718656656,0.06340958039616185,0.07190665026302968,0.34510612239948524,0.4328837919690008
20.866856,0.0,0.0,0.0,0.04502904062263065,0.09163749182741979,0.06455132209665712,0.35776426414573415,0.4471430203360803
21.0,0.014790620310925208,0.0,0.0,0.007832759644096507,0.09586064200099212,0.07443190869836051,0.3531736799992758,0.4369892601423068
21.058144,0.0,0.0,0.0,0.029497272509676525,0.08840812773067046,0.033053855984793046,0.341031688457458,0.4727627332321844
