,A-,AC-,AH,B,BH+,C,P
1278.058571,0.02835121926408669,1.5363432775270622e-10,0.007492119606547601,4.7462613412660077e-11,0.028351219417720955,8.57219536721419e-10,0.28347336804319423
1288.0,0.028351219295438948,1.2968054840562783e-10,0.007492119441451728,4.0062371239353e-11,0.028351219425119437,7.235675219686974e-10,0.28347336820087177
1292.341429,0.028351219307544563,1.2043156426622334e-10,0.0074921193777014155,3.720500599683163e-11,0.02835121942797606,6.719620746928528e-10,0.2834733682617572
1306.058571,0.028351219340431645,9.530479818616738e-11,0.007492119204496272,2.9442390288665613e-11,0.028351219435736374,5.31765251682373e-10,0.283473368427176
1316.0,0.028351219359874905,8.044931093354988e-11,0.007492119102080285,2.485296796330728e-11,0.028351219440324156,4.488778404623495e-10,0.2834733685249857
1320.341429,0.028351219367382288,7.471331048750036e-11,0.007492119062531847,2.3080901355393713e-11,0.028351219442095538,4.168733497955607e-10,0.28347336856275507
1334.058571,0.028351219387777488,5.913017683555623e-11,0.007492118955076228,1.8266688164730156e-11,0.0283512194469076,3.2992594377344164e-10,0.2834733686653744
1344.0,0.028351219399835436,4.991698985318451e-11,0.00749211889153293,1.542039349576651e-11,0.028351219449752357,2.7852017414457897e-10,0.2834733687260557
1348.341429,0.028351219404491236,4.635956753988827e-11,0.007492118866994052,1.432137493860524e-11,0.028351219450850736,2.5867122578705085e-10,0.283473368749489
1362.058571,0.028351219417139625,3.669492970934367e-11,0.007492118800315422,1.1335616646205113e-11,0.028351219453834488,2.047465174637217e-10,0.2834733688131613
1372.0,0.02835121942461758,3.098083009785626e-11,0.007492118760880764,9.57032674688882e-12,0.02835121945559834,1.728641733222108e-10,0.28347336885081587
1376.341429,0.02835121942750498,2.877445984574151e-11,0.0074921187456508205,8.888700948176722e-12,0.028351219456279365,1.605535230807645e-10,0.28347336886535807
1390.058571,0.02835121943534919,2.278020502942121e-11,0.007492118704262403,7.0368668052066074e-12,0.02835121945812932,1.271080003377772e-10,0.28347336890487546
1400.0,0.028351219439986856,1.9236089439938126e-11,0.0074921186797803985,5.941969102759019e-12,0.028351219459222872,1.0733325094510574e-10,0.28347336892824876
