,C,B,AH,A-,BH+,AC-,P
374.888888889,0.00466929536271,0.000198572572677,0.00897191354403,0.0272676439936,0.0280722370271,0.000804593033523,0.281366908912
375.666666667,0.00460982530742,0.000197720375347,0.00890167243129,0.0272784150511,0.0280730892245,0.00079467417342,0.281436297827
376.444444444,0.00455110555044,0.000196864125229,0.00883229502416,0.0272890727012,0.0280739454746,0.000784872773398,0.281504818984
377.222222222,0.00449312669754,0.000196003895418,0.00876377071067,0.0272996181618,0.0280748057044,0.000775187542618,0.281572483068
378.0,0.00443587939292,0.0001951397595,0.00869608891668,0.0273100526511,0.0280756698403,0.000765617189175,0.281639300726
378.777777778,0.00437935455689,0.000194271790054,0.00862923937974,0.0273203773521,0.0280765378098,0.000756160457715,0.281705282294
379.555555556,0.00432354321909,0.000193400060515,0.00856321195955,0.0273305934344,0.0280774095393,0.000746816104878,0.281770437984
380.333333333,0.00426843651773,0.000192524645095,0.00849799663658,0.027340702056,0.0280782849547,0.000737582898691,0.281834777892
381.111111111,0.0042140256985,0.000191645618709,0.00843358351063,0.0273507043627,0.0280791639811,0.000728459618365,0.281898311991
381.888888889,0.00416030211334,0.000190763056909,0.00836996279951,0.0273606014887,0.0280800465429,0.00071944505421,0.281961050141
382.666666667,0.00410725721926,0.000189877035835,0.00830712483771,0.0273703945564,0.028080932564,0.000710538007578,0.282023002081
383.444444444,0.00405488257706,0.000188987632173,0.00824506007508,0.0273800846768,0.0280818219676,0.000701737290816,0.28208417744
384.222222222,0.00400316985016,0.000188094923127,0.00818375907552,0.0273896729495,0.0280827146767,0.000693041727216,0.282144585731
385.0,0.00395211080336,0.000187198986391,0.00812321251574,0.0273991604625,0.0280836106134,0.000684450150972,0.282204236354
385.777777778,0.00390169730168,0.000186299900123,0.00806341118393,0.0274085482926,0.0280845096997,0.000675961407124,0.282263138599
386.555555556,0.00385192130914,0.000185397742925,0.00800434597858,0.0274178375054,0.0280854118569,0.000667574351512,0.282321301648
387.333333333,0.00380277488762,0.000184492593826,0.00794600790716,0.0274270291553,0.028086317006,0.000659287850718,0.28237873457
388.111111111,0.00375425019566,0.000183584532258,0.00788838808492,0.0274361242855,0.0280872250676,0.000651100782011,0.282435446331
388.888888889,0.00370633948731,0.000182673638041,0.00783147773363,0.0274451239285,0.0280881359618,0.000643012033294,0.282491445788
389.666666667,0.00365903511098,0.000181759991366,0.00777526818036,0.0274540291054,0.0280890496085,0.000635020503037,0.282546741694
390.444444444,0.00361232950832,0.000180843672772,0.00771975085629,0.0274628408268,0.028089965927,0.000627125100225,0.2826013427
391.222222222,0.00356621521303,0.000179924763136,0.00766491729542,0.0274715600924,0.0280908848367,0.000619324744289,0.282655257351
392.0,0.00352068484978,0.000179003343645,0.00761075913342,0.0274801878911,0.0280918062562,0.000611618365041,0.282708494093
392.777777778,0.00347573113305,0.000178079495787,0.0075572681064,0.0274887252014,0.028092730104,0.000604004902612,0.282761061273
393.555555556,0.00343134686603,0.000177153301325,0.00750443604967,0.0274971729911,0.0280936562985,0.000596483307377,0.282812967135
394.333333333,0.0033875245009,0.000176224841402,0.00745225438362,0.027505532292,0.0280945847584,0.00058905246638,0.282864220341
395.111111111,0.00334425739424,0.000175294196835,0.00740071557905,0.0275138039899,0.028095515403,0.000581711413036,0.282914828501
395.888888889,0.00330153860672,0.000174361450273,0.00734981176003,0.0275219890214,0.0280964481495,0.000574459128113,0.282964799573
396.666666667,0.00325936128426,0.00017342668451,0.00729953514589,0.0275300883131,0.0280973829153,0.000567294602195,0.283014141422
397.444444444,0.00321771865692,0.000172489982472,0.00724987805012,0.0275381027815,0.0280983196173,0.000560216835807,0.283062861816
398.222222222,0.0031766040378,0.000171551427214,0.00720083287933,0.0275460333332,0.0280992581726,0.000553224839407,0.283110968431
399.0,0.00313601082206,0.000170611101908,0.00715239213221,0.0275538808646,0.0281001984979,0.000546317633338,0.283158468853
399.777777778,0.00309593248593,0.000169669089837,0.00710454839844,0.0275616462622,0.02810114051,0.000539494247774,0.283205370575
400.555555556,0.00305636258579,0.000168725474377,0.0070572943577,0.0275693304028,0.0281020841254,0.00053275372265,0.283251681
401.333333333,0.00301729475715,0.000167780338988,0.00701062277862,0.0275769341532,0.0281030292608,0.0005260951076,0.283297407444
402.111111111,0.00297872264357,0.000166833753045,0.00696452640964,0.0275844584086,0.0281039758468,0.00051951743815,0.283342557227
402.888888889,0.00294063803269,0.00016588582038,0.00691899590213,0.0275919043053,0.0281049237794,0.000513019474186,0.283387139801
403.666666667,0.00290303697655,0.000164936607301,0.00687402679631,0.0275992723549,0.0281058729925,0.000506600637588,0.283431159694
404.444444444,0.00286591345904,0.000163986200097,0.00682961226232,0.0276065633714,0.0281068233997,0.000500260028322,0.283474623821
405.222222222,0.00282925977376,0.000163034684329,0.00678574349099,0.0276137784574,0.0281077749155,0.000493996458049,0.283517541077
406.0,0.00279307080709,0.000162082136873,0.00674241468081,0.0276209183009,0.0281087274629,0.000487809161993,0.283559917339
406.777777778,0.00275734076145,0.000161128638887,0.00669961923727,0.0276279836988,0.0281096809609,0.000481697262088,0.283601759285
407.555555556,0.00272206391378,0.000160174272106,0.00665735065073,0.0276349754377,0.0281106353277,0.000475659890002,0.283643073505
408.333333333,0.00268723461474,0.000159219118695,0.00661560249528,0.0276418942941,0.0281115904811,0.000469696187003,0.283683866507
409.111111111,0.0026528472879,0.000158263261137,0.00657436842773,0.0276487410348,0.0281125463387,0.000463805303863,0.283724144717
409.888888889,0.00261889642879,0.000157306782149,0.00653364218654,0.0276555164169,0.0281135028177,0.000457986400779,0.283763914479
410.666666667,0.00258537722514,0.00015634976799,0.0064934183209,0.0276622210789,0.0281144598318,0.000452238752947,0.28380318133
411.444444444,0.00255228375062,0.000155392301978,0.00645369007162,0.0276688558536,0.0281154172978,0.000446561444201,0.283841952114
412.222222222,0.00251961069897,0.000154434466746,0.00641445140047,0.0276754214731,0.0281163751331,0.000440953659942,0.283880232949
413.0,0.00248735282916,0.000153476344927,0.00637569634333,0.0276819186605,0.0281173332549,0.000435414594437,0.283918029885
413.777777778,0.00245550496482,0.000152518019112,0.00633741900929,0.0276883481301,0.0281182915807,0.000429943450563,0.283955348893
414.555555556,0.00242402656055,0.000151559471726,0.00629957207912,0.027694716656,0.0281192501281,0.000424533472041,0.283992237276
415.333333333,0.00239294866025,0.000150600664157,0.00626219174998,0.0277010190849,0.0281202089357,0.000419189850787,0.284028658797
416.111111111,0.00236226616291,0.000149641723856,0.00622527233729,0.0277072560002,0.028121167876,0.000413911875732,0.28406461927
416.888888889,0.0023319740789,0.000148682770004,0.00618880821545,0.027713428038,0.0281221268298,0.000408698791764,0.284100124438
417.666666667,0.00230206750638,0.000147723913083,0.00615279383572,0.0277195358453,0.0281230856867,0.000403549841477,0.284135179961
418.444444444,0.00227254157711,0.000146765256971,0.00611722367641,0.0277255800753,0.0281240443428,0.000398464267556,0.284169791464
419.222222222,0.00224339149999,0.000145806899503,0.00608209229697,0.0277315613776,0.0281250027003,0.000393441322714,0.284203964486
420.0,0.00221461254336,0.000144848934076,0.00604739431984,0.0277374803981,0.0281259606657,0.000388480267639,0.284237704497
420.777777778,0.00218620003421,0.000143891450586,0.00601312443059,0.0277433377782,0.0281269181492,0.00038358037103,0.284271016903
421.555555556,0.00215814935746,0.000142934536137,0.0059792773779,0.0277491341541,0.0281278750637,0.000378740909547,0.284303907041
422.333333333,0.00213045595522,0.000141978275579,0.00594584797329,0.0277548701565,0.0281288313242,0.000373961167737,0.284336380185
423.111111111,0.00210311532611,0.000141022751916,0.00591283109073,0.0277605464099,0.0281297868479,0.000369240437963,0.284368441544
423.888888889,0.00207612302459,0.000140068046618,0.00588022166628,0.0277661635329,0.0281307415532,0.000364578020323,0.284400096264
424.666666667,0.00204947466029,0.000139114239843,0.00584801469746,0.0277717221374,0.02813169536,0.000359973222584,0.284431349426
425.444444444,0.00202316589732,0.00013816141062,0.00581620524278,0.0277772228291,0.0281326481892,0.000355425360107,0.284462206051
426.222222222,0.00199719245361,0.000137209636976,0.0057847884211,0.0277826662071,0.0281335999628,0.000350933755777,0.284492671099
427.0,0.00197155010029,0.000136258996026,0.00575375941097,0.0277880528639,0.0281345506038,0.000346497739932,0.284522749468
427.777777778,0.001946234661,0.000135309564053,0.00572311345007,0.0277933833855,0.0281355000358,0.000342116650297,0.284552445997
428.555555556,0.00192124201129,0.000134361416551,0.00569284583447,0.0277986583514,0.0281364481833,0.000337789831912,0.284581765465
429.333333333,0.00189656807796,0.000133414628264,0.00566295191801,0.0278038783345,0.0281373949715,0.000333516637066,0.284610712593
430.111111111,0.00187220883847,0.000132469273212,0.00563342711162,0.0278090439014,0.0281383403266,0.00032929642523,0.284639292045
430.888888889,0.00184816032029,0.0001315254247,0.00560426688268,0.0278141556121,0.0281392841751,0.000325128562987,0.284667508425
431.666666667,0.00182441860074,0.000130583155328,0.00557546675481,0.0278192140204,0.0281402264445,0.000321012424042,0.284695366284
432.444444444,0.00180097980356,0.000129642537035,0.00554702230397,0.0278242196741,0.0281411670628,0.000316947388683,0.284722870116
433.222222222,0.00177784010281,0.000128703641011,0.00551892916296,0.0278291731144,0.0281421059588,0.000312932844451,0.284750024361
434.0,0.00175499572017,0.00012776653775,0.00549118301835,0.0278340748763,0.0281430430621,0.000308968185743,0.284776833403
434.777777778,0.00173244292437,0.000126831297041,0.00546377960984,0.027838925489,0.0281439783028,0.000305052813744,0.28480330157
435.555555556,0.00171017803062,0.000125897987965,0.00543671472963,0.0278437254755,0.0281449116118,0.000301186136357,0.284829433142
436.333333333,0.00168819740004,0.000124966678882,0.00540998422174,0.0278484753528,0.0281458429209,0.000297367568141,0.28485523234
437.111111111,0.00166649743907,0.000124037437424,0.00538358398142,0.0278531756321,0.0281467721624,0.000293596530248,0.284880703339
437.888888889,0.00164507459899,0.000123110330484,0.00535750995449,0.027857826819,0.0281476992693,0.000289872450353,0.284905850259
438.666666667,0.00162392537527,0.000122185424207,0.00533175813675,0.027862429413,0.0281486241756,0.000286194762599,0.284930677171
439.444444444,0.00160304630714,0.00012126278398,0.00530632457331,0.0278669839083,0.0281495468158,0.000282562907526,0.284955188094
440.222222222,0.00158243397695,0.000120342474419,0.00528120535805,0.0278714907934,0.0281504671254,0.000278976332014,0.284979387
441.0,0.00156208500973,0.000119424559361,0.00525639663297,0.0278759505512,0.0281513850405,0.000275434489218,0.28500327781
441.777777778,0.00154199607261,0.000118509101854,0.00523189458762,0.0278803636595,0.028152300498,0.000271936838506,0.285026864397
442.555555556,0.00152216388265,0.000117596164032,0.00520769546813,0.027884730589,0.0281532134358,0.000268482846799,0.285050150579
443.333333333,0.001502585181,0.000116685807538,0.00518379554748,0.027889051808,0.0281541237923,0.000265071984291,0.285073140143
444.111111111,0.00148325675805,0.000115778092973,0.00516019115425,0.0278933277783,0.0281550315068,0.000261703728582,0.285095836822
444.888888889,0.00146417544424,0.000114873080111,0.00513687866225,0.0278975589564,0.0281559365197,0.000258377563264,0.285118244301
445.666666667,0.00144533810961,0.000113970827889,0.00511385448998,0.0279017457941,0.0281568387719,0.000255092977845,0.285140366221
446.444444444,0.00142674166335,0.000113071394401,0.00509111510007,0.0279058887377,0.0281577382054,0.000251849467684,0.285162206177
447.222222222,0.00140838305326,0.000112174836886,0.00506865699871,0.027909988229,0.0281586347629,0.000248646533935,0.285183767721
448.0,0.00139025926533,0.000111281211721,0.00504647673516,0.0279140447046,0.0281595283881,0.000245483683483,0.28520505436
448.777777778,0.00137236732324,0.000110390574415,0.00502457090117,0.0279180585965,0.0281604190254,0.000242360428886,0.285226069556
449.555555556,0.0013547042879,0.000109502979596,0.00500293613044,0.0279220303319,0.0281613066202,0.000239276288323,0.285246816732
450.333333333,0.001337267257,0.000108618481009,0.00498156909815,0.0279259603333,0.0281621911188,0.000236230785528,0.285267299266
451.111111111,0.00132005336456,0.000107737131509,0.00496046652042,0.0279298490186,0.0281630724683,0.000233223449739,0.285287520494
451.888888889,0.00130305978047,0.000106858983051,0.00493962515377,0.0279336968011,0.0281639506168,0.000230253815638,0.285307483712
452.666666667,0.00128628371007,0.000105984086686,0.00491904179466,0.0279375040898,0.0281648255131,0.000227321423295,0.285327192175
453.444444444,0.0012697223937,0.000105112492555,0.00489871327897,0.0279412712891,0.0281656971073,0.000224425818116,0.285346649097
454.222222222,0.00125337310625,0.000104244249886,0.00487863648151,0.0279449987991,0.0281665653499,0.000221566550779,0.285365857652
455.0,0.00123723315678,0.000103379406984,0.00485880831555,0.0279486870156,0.0281674301928,0.000218743177189,0.285384820975
455.777777778,0.00122129988806,0.000102518011231,0.0048392257323,0.0279523363302,0.0281682915886,0.000215955258416,0.285403542162
456.555555556,0.00120557067618,0.000101660109081,0.00481988572049,0.0279559471301,0.0281691494907,0.000213202360642,0.285422024272
457.333333333,0.00119004293012,0.000100805746054,0.00480078530587,0.0279595197986,0.0281700038538,0.000210484055112,0.285440270323
458.111111111,0.00117471409135,9.99549667354e-05,0.00478192155074,0.027963054715,0.0281708546331,0.000207799918074,0.285458283299
458.888888889,0.00115958163344,9.91078147699e-05,0.00476329155352,0.0279665522543,0.028171701785,0.00020514953073,0.285476066144
459.666666667,0.00114464306166,9.82643328621e-05,0.00474489244828,0.0279700127878,0.0281725452669,0.000202532479182,0.285493621768
460.444444444,0.00112989591321,9.74245627631e-05,0.00472672140503,0.0279734366826,0.028173385037,0.000199948354487,0.285510953041
461.222222222,0.00111533775891,9.6588545249e-05,0.00470877563169,0.0279768243016,0.0281742210546,0.00019739675296,0.285528062797
462.0,0.00110096619661,9.57563202333e-05,0.00469105236649,0.0279801760045,0.0281750532796,0.000194877275078,0.285544953837
462.777777778,0.00108677885309,9.49279266846e-05,0.00467354888014,0.0279834921473,0.0281758816731,0.000192389525796,0.28556162893
463.555555556,0.00107277338635,9.41034025858e-05,0.00465626247845,0.0279867730823,0.0281767061972,0.000189933114945,0.285578090807
464.333333333,0.00105894748381,9.32827849677e-05,0.00463919050029,0.0279900191579,0.0281775268148,0.000187507656953,0.285594342168
465.111111111,0.00104529886193,9.24661099092e-05,0.00462233031719,0.0279932307191,0.0281783434899,0.000185112770791,0.285610385676
465.888888889,0.00103182526587,9.16534125371e-05,0.00460567933289,0.0279964081073,0.0281791561873,0.000182748079928,0.285626223963
466.666666667,0.00101852446913,9.0844727028e-05,0.00458923498299,0.0279995516605,0.0281799648728,0.000180413212279,0.285641859627
467.444444444,0.0010053942732,9.0040086608e-05,0.00457299473451,0.028002661713,0.0281807695132,0.000178107800155,0.285657295235
468.222222222,0.00099243250722,8.92395235551e-05,0.00455695608554,0.028005738596,0.0281815700763,0.000175831480221,0.285672533321
469.0,0.000979637027621,8.84430692002e-05,0.0045411165648,0.0280087826372,0.0281823665306,0.00017358389344,0.285687576388
469.777777778,0.000967005717803,8.76507539291e-05,0.00452547373131,0.0280117941608,0.0281831588459,0.000171364685036,0.285702426906
470.555555556,0.000954536487797,8.68626071848e-05,0.00451002517396,0.0280147734882,0.0281839469926,0.000169173504439,0.285717087316
471.333333333,0.000942227273931,8.60786574699e-05,0.00449476851118,0.0280177209371,0.0281847309423,0.000167010005244,0.285731560029
472.111111111,0.00093007603851,8.52989323496e-05,0.00447970139055,0.0280206368223,0.0281855106675,0.00016487384516,0.285745847425
472.888888889,0.00091808076949,8.45234584545e-05,0.00446482148845,0.0280235214554,0.0281862861414,0.000162764685973,0.285759951853
473.666666667,0.00090623948016,8.37522614844e-05,0.00445012650966,0.0280263751448,0.0281870573383,0.000160682193492,0.285773875635
474.444444444,0.000894550208832,8.29853662114e-05,0.00443561418708,0.0280291981961,0.0281878242336,0.00015862603751,0.285787621062
475.222222222,0.000883011018527,8.22227964843e-05,0.00442128228129,0.0280319909116,0.0281885868033,0.000156595891759,0.285801190398
476.0,0.00087161999667,8.14645752328e-05,0.00440712858029,0.0280347535907,0.0281893450246,0.000154591433865,0.285814585878
476.777777778,0.000860375254785,8.0710724472e-05,0.00439315089908,0.02803748653,0.0281900988753,0.000152612345306,0.285827809709
477.555555556,0.000849274928201,7.99612653069e-05,0.00437934707939,0.0280401900231,0.0281908483345,0.000150658311368,0.285840864069
478.333333333,0.00083831717575,7.92162179378e-05,0.0043657149893,0.0280428643608,0.0281915933819,0.000148729021103,0.285853751112
479.111111111,0.000827500179482,7.84756016654e-05,0.00435225252294,0.0280455098309,0.0281923339981,0.000146824167288,0.285866472962
479.888888889,0.000816822144372,7.77394348965e-05,0.00433895760016,0.0280481267185,0.0281930701649,0.000144943446382,0.285879031718
480.666666667,0.000806281298034,7.70077351497e-05,0.00432582816617,0.0280507153062,0.0281938018647,0.000143086558486,0.285891429452
481.444444444,0.000795875890446,7.62805190614e-05,0.00431286219131,0.0280532758734,0.0281945290807,0.000141253207298,0.285903668211
482.222222222,0.000785604193667,7.55578023924e-05,0.00430005767064,0.0280558086973,0.0281952517974,0.000139443100081,0.285915750015
483.0,0.000775464501563,7.48396000339e-05,0.00428741262371,0.0280583140522,0.0281959699998,0.000137655947613,0.285927676859
483.777777778,0.000765455129538,7.41259260146e-05,0.0042749250942,0.0280607922096,0.0281966836738,0.000135891464154,0.285939450715
484.555555556,0.000755574414264,7.34167935076e-05,0.00426259314967,0.0280632434389,0.0281973928063,0.000134149367406,0.285951073527
485.333333333,0.000745820713418,7.27122148375e-05,0.00425041488121,0.0280656680065,0.028198097385,0.000132429378469,0.285962547217
486.111111111,0.00073619240542,7.20122014877e-05,0.00423838840321,0.0280680661765,0.0281987973983,0.000130731221811,0.285973873681
486.888888889,0.000726687889176,7.13167641082e-05,0.00422651185299,0.0280704382105,0.0281994928357,0.000129054625222,0.285985054794
487.666666667,0.000717305583819,7.06259125232e-05,0.0042147833906,0.0280727843675,0.0282001836873,0.000127399319779,0.285996092405
488.444444444,0.000708043928463,6.99396557389e-05,0.00420320119849,0.0280751049043,0.0282008699441,0.000125765039811,0.28600698834
489.222222222,0.00069890138195,6.92580019518e-05,0.00419176348124,0.028077400075,0.0282015515979,0.000124151522859,0.286017744404
490.0,0.000689876422606,6.85809585571e-05,0.00418046846528,0.0280796701316,0.0282022286413,0.00012255850964,0.286028362376
490.777777778,0.000680967547998,6.7908532157e-05,0.00416931439864,0.0280819153236,0.0282029010677,0.00012098574401,0.286038844017
491.555555556,0.000672173274694,6.72407285692e-05,0.00415829955066,0.0280841358983,0.0282035688712,0.000119432972931,0.286049191061
492.333333333,0.000663492138025,6.65775528358e-05,0.00414742221176,0.0280863321005,0.028204232047,0.000117899946432,0.286059405224
493.111111111,0.000654922691855,6.59190092325e-05,0.00413668069313,0.028088504173,0.0282048905906,0.000116386417577,0.286069488199
493.888888889,0.000646463508344,6.52651012771e-05,0.00412607332651,0.0280906523561,0.0282055444985,0.000114892142426,0.286079441658
494.666666667,0.000638113177725,6.4615831739e-05,0.00411559846393,0.0280927768881,0.0282061937681,0.000113416880005,0.286089267251
495.444444444,0.000629870308077,6.39712026487e-05,0.00410525447745,0.0280948780049,0.0282068383972,0.000111960392268,0.286098966608
496.222222222,0.0006217335251,6.33312153068e-05,0.00409503975893,0.0280969559404,0.0282074783845,0.000110522444068,0.286108541339
497.0,0.000613701471899,6.26958702938e-05,0.00408495271976,0.0280990109264,0.0282081137295,0.000109102803117,0.286117993034
497.777777778,0.000605772808762,6.20651674798e-05,0.00407499179065,0.0281010431924,0.0282087444323,0.000107701239959,0.28612732326
498.555555556,0.000597946212951,6.14391060343e-05,0.00406515542137,0.0281030529658,0.0282093704938,0.000106317527934,0.286136533568
499.333333333,0.000590220378485,6.08176844357e-05,0.00405544208052,0.0281050404722,0.0282099919154,0.000104951443148,0.286145625487
500.111111111,0.000582594015934,6.02009004816e-05,0.0040458502553,0.0281070059349,0.0282106086993,0.000103602764435,0.286154600528
500.888888889,0.000575065852209,5.95887512988e-05,0.00403637845129,0.0281089495752,0.0282112208485,0.000102271273336,0.286163460183
501.666666667,0.000567634630362,5.89812333533e-05,0.00402702519221,0.0281108716124,0.0282118283665,0.000100956754055,0.286172205924
502.444444444,0.000560299109381,5.83783424603e-05,0.00401778901972,0.0281127722639,0.0282124312573,9.96589934395e-05,0.286180839206
503.222222222,0.000553058063992,5.7780073795e-05,0.00400866849317,0.0281146517451,0.028213029526,9.83777809405e-05,0.286189361464
504.0,0.000545910284459,5.71864219022e-05,0.00399966218939,0.0281165102693,0.0282136231779,9.71129085882e-05,0.286197774116
504.777777778,0.000538854576398,5.65973807072e-05,0.0039907687025,0.0281183480481,0.0282142122191,9.58641709591e-05,0.286206078561
505.555555556,0.000531889760573,5.60129435259e-05,0.00398198664368,0.0281201652911,0.0282147966563,9.46313651473e-05,0.286214276183
506.333333333,0.000525014672718,5.54331030754e-05,0.00397331464096,0.028121962206,0.0282153764967,9.34142907343e-05,0.286222368345
507.111111111,0.000518228163342,5.48578514842e-05,0.00396475133901,0.0281237389986,0.0282159517483,9.22127497604e-05,0.286230356396
507.888888889,0.000511529097546,5.42871803032e-05,0.00395629539897,0.0281254958728,0.0282165224195,9.10265466957e-05,0.286238241664
508.666666667,0.000504916354842,5.37210805158e-05,0.00394794549819,0.0281272330309,0.0282170885193,8.98554884118e-05,0.286246025465
509.444444444,0.000498388828969,5.31595425485e-05,0.00393970033009,0.0281289506731,0.0282176500573,8.8699384153e-05,0.286253709096
510.222222222,0.00049194542772,5.26025562819e-05,0.00393155860393,0.028130648998,0.0282182070435,8.75580455093e-05,0.286261293835
511.0,0.000485585072761,5.20501110606e-05,0.00392351904463,0.0281323282024,0.0282187594887,8.64312863879e-05,0.28626878095
511.777777778,0.000479306699457,5.15021957044e-05,0.00391558039256,0.0281339884811,0.0282193074041,8.53189229865e-05,0.286276171686
512.555555556,0.000473109256706,5.09587985183e-05,0.0039077414034,0.0281356300275,0.0282198508013,8.4220773766e-05,0.286283467278
513.333333333,0.000466991706762,5.04199073036e-05,0.0039000008479,0.0281372530331,0.0282203896925,8.31366594241e-05,0.286290668943
514.111111111,0.000460953025073,4.98855093684e-05,0.00389235751172,0.0281388576876,0.0282209240904,8.20664028684e-05,0.286297777881
514.888888889,0.000454992200112,4.93555915377e-05,0.00388481019525,0.0281404441791,0.0282214540083,8.10098291907e-05,0.286304795279
515.666666667,0.000449108233217,4.88301401644e-05,0.00387735771343,0.028142012694,0.0282219794596,7.99667656408e-05,0.28631172231
516.444444444,0.000443300138424,4.83091411396e-05,0.00386999889557,0.0281435634171,0.0282225004587,7.89370416013e-05,0.286318560129
517.222222222,0.000437566942313,4.77925799033e-05,0.00386273258518,0.0281450965313,0.0282230170199,7.7920488562e-05,0.286325309878
518.0,0.00043190768385,4.72804414543e-05,0.0038555576398,0.0281466122183,0.0282235291584,7.69169400952e-05,0.286331972685
518.777777778,0.000426321414227,4.67727103615e-05,0.00384847293082,0.0281481106576,0.0282240368894,7.59262318305e-05,0.286338549663
519.555555556,0.000420807196713,4.62693707733e-05,0.00384147734331,0.0281495920276,0.028224540229,7.49482014308e-05,0.286345041911
520.333333333,0.0004153641065,4.57704064287e-05,0.00383456977589,0.0281510565048,0.0282250391934,7.3982688568e-05,0.286351450514
521.111111111,0.000409991230554,4.52758006672e-05,0.00382774914051,0.0281525042642,0.0282255337991,7.30295348989e-05,0.286357776543
521.888888889,0.000404687667467,4.47855364391e-05,0.00382101436234,0.0281539354793,0.0282260240634,7.20885840415e-05,0.286364021057
522.666666667,0.000399452527309,4.42995963156e-05,0.00381436437957,0.0281553503219,0.0282265100035,7.11596815521e-05,0.2863701851
523.444444444,0.000394284931488,4.38179624991e-05,0.00380779814328,0.0281567489624,0.0282269916373,7.02426749016e-05,0.286376269702
524.222222222,0.000389184012603,4.33406168331e-05,0.00380131461728,0.0281581315695,0.028227468983,6.93374134528e-05,0.286382275883
525.0,0.000384148914303,4.28675408123e-05,0.00379491277794,0.0281594983106,0.028227942059,6.8443748438e-05,0.286388204646
525.777777778,0.000379178791152,4.23987155925e-05,0.00378859161406,0.0281608493513,0.0282284108842,6.75615329363e-05,0.286394056985
526.555555556,0.00037427280849,4.19341220001e-05,0.00378235012672,0.028162184856,0.0282288754778,6.66906218516e-05,0.286399833878
527.333333333,0.000369430142293,4.14737405425e-05,0.00377618732911,0.0281635049874,0.0282293358593,6.5830871891e-05,0.286405536295
528.111111111,0.000364649979047,4.10175514175e-05,0.00377010224639,0.0281648099068,0.0282297920484,6.49821415426e-05,0.286411165188
528.888888889,0.000359931515609,4.05655345226e-05,0.00376409391556,0.0281660997742,0.0282302440653,6.41442910547e-05,0.286416721502
529.666666667,0.000355273959077,4.01176694651e-05,0.00375816138533,0.0281673747479,0.0282306919303,6.33171824142e-05,0.286422206167
530.444444444,0.000350676526667,3.9673935571e-05,0.00375230371594,0.0281686349849,0.0282311356642,6.25006793261e-05,0.286427620103
531.222222222,0.000346138445578,3.9234311895e-05,0.00374651997904,0.0281698806407,0.0282315752879,6.16946471924e-05,0.286432964216
532.0,0.000341658952869,3.87987772292e-05,0.00374080925756,0.0281711118695,0.0282320108226,6.08989530922e-05,0.286438239403
532.777777778,0.000337237295336,3.83673101123e-05,0.00373517064558,0.0281723288239,0.0282324422897,6.01134657608e-05,0.286443446548
533.555555556,0.000332872729388,3.79398888393e-05,0.00372960324817,0.0281735316554,0.028232869711,5.93380555704e-05,0.286448586524
534.333333333,0.000328564520926,3.75164914697e-05,0.00372410618127,0.0281747205138,0.0282332931083,5.857259451e-05,0.286453660193
535.111111111,0.000324311945222,3.7097095837e-05,0.00371867857159,0.0281758955478,0.028233712504,5.78169561658e-05,0.286458668407
535.888888889,0.000320114286803,3.6681679557e-05,0.00371331955642,0.0281770569045,0.0282341279202,5.70710157023e-05,0.286463612006
536.666666667,0.000315970839332,3.62702200369e-05,0.00370802828357,0.0281782047299,0.0282345393798,5.63346498426e-05,0.28646849182
537.444444444,0.000311880905494,3.58626944838e-05,0.00370280391119,0.0281793391685,0.0282349469053,5.56077368503e-05,0.286473308666
538.222222222,0.000307843796882,3.54590799129e-05,0.00369764560766,0.0281804603634,0.0282353505199,5.489015651e-05,0.286478063355
539.0,0.000303858833884,3.50593531563e-05,0.00369255255151,0.0281815684565,0.0282357502467,5.41817901097e-05,0.286482756685
539.777777778,0.000299925345571,3.46634908708e-05,0.00368752393122,0.0281826635885,0.0282361461089,5.34825204219e-05,0.286487389443
540.555555556,0.000296042669591,3.42714695466e-05,0.00368255894518,0.0281837458986,0.0282365381303,5.2792231686e-05,0.286491962407
541.333333333,0.000292210152054,3.38832655149e-05,0.00367765680151,0.0281848155247,0.0282369263343,5.21108095903e-05,0.286496476347
542.111111111,0.000288427147433,3.34988549561e-05,0.00367281671799,0.0281858726036,0.0282373107449,5.14381412545e-05,0.28650093202
542.888888889,0.000284693018451,3.31182139074e-05,0.00366803792192,0.0281869172707,0.0282376913859,5.07741152122e-05,0.286505330175
543.666666667,0.000281007135982,3.27413182709e-05,0.00366331964999,0.0281879496601,0.0282380682815,5.01186213938e-05,0.286509671551
544.444444444,0.000277368878945,3.23681438208e-05,0.00365866114822,0.0281889699049,0.028238441456,4.94715511094e-05,0.286513956879
545.222222222,0.000273777634202,3.1998666211e-05,0.00365406167179,0.0281899781366,0.0282388109336,4.8832797032e-05,0.286518186878
546.0,0.00027023279646,3.16328609828e-05,0.00364952048497,0.0281909744856,0.0282391767388,4.8202253181e-05,0.286522362259
546.777777778,0.000266733768169,3.12707035716e-05,0.00364503686099,0.0281919590813,0.0282395388962,4.75798149056e-05,0.286526483726
547.555555556,0.000263279959427,3.09121693147e-05,0.00364061008195,0.0281929320516,0.0282398974305,4.69653788689e-05,0.28653055197
548.333333333,0.000259870787879,3.05572334575e-05,0.00363623943871,0.0281938935233,0.0282402523663,4.63588430314e-05,0.286534567678
