,A-,AC-,AH,B,BH+,C,P
265.860612,0.02627973862237317,0.00407968671085981,0.03386179749435833,0.0006248730524198215,0.02773850358328289,0.027199141678090698,0.25494469901956185
271.739388,0.023044142217843115,0.0025165738799570766,0.031328636241980304,0.0,0.02745565839630141,0.02522208343829319,0.2594495728120219
276.0,0.024554720568669943,0.0025210059302719742,0.03047307169628313,0.0015809942069730533,0.026925619318381565,0.02377561457471854,0.25878340437030073
277.860612,0.024261780749296115,0.003232667193401725,0.028877030978022866,0.0018173141911636643,0.028515424757655325,0.02250732418820012,0.2596891914311799
283.739388,0.023901987615472645,0.0031955608499341696,0.028758470909167298,0.00044905465713903855,0.028935987166288965,0.020096355380888435,0.2614150260640228
288.0,0.02462556177112832,0.0026930987534854616,0.027495327232285243,0.00059358048875155,0.02774786536111425,0.01851699703966574,0.2646720210526788
289.860612,0.02496230995882329,0.002125868959627576,0.025525620747282055,0.00017023294458708968,0.029003781786767116,0.018879074099655082,0.26307692690108575
295.739388,0.024885274518397067,0.0014520317758869553,0.024637467057410694,0.0,0.029990582932233743,0.01606408227164416,0.2648820549205803
300.0,0.02497581423433085,0.0026727163964775946,0.023789053869494602,0.0010806895174257794,0.0261381472168071,0.014873559793373528,0.268430245840423
301.860612,0.02622600649069077,0.002304686031714568,0.02345281041273333,0.0,0.0295112783913582,0.013729399328340837,0.26947033017973354
307.739388,0.026386226989002035,0.0022277434077461055,0.021344473824154653,0.000810196440820639,0.027546382722676697,0.014016236999616877,0.2694635204010951
312.0,0.026012227652885765,0.0028182226867048813,0.02105594647842496,0.0005851125053676991,0.027140363996665747,0.01207546988786793,0.27043272597061024
313.860612,0.026328264881591176,0.002134772854244832,0.018951462324552443,0.0,0.02788823780297164,0.013403435666365232,0.27031479820392285
319.739388,0.02648909017507729,0.0035256870216231802,0.017590984686911254,0.0004928073164670117,0.02862969484740412,0.00888969322143185,0.2711221441244283
324.0,0.025021770544434576,0.0011711678176997073,0.018145048364847233,0.0001460846780570996,0.02724386016613678,0.009459239816399309,0.2728413604526834
325.860612,0.0261918372510942,0.0,0.015014545859874377,0.00017675950521376494,0.02855846784050255,0.011349583392553531,0.2721805167446214
331.739388,0.026880477021920812,0.0008191140716750524,0.017127176748154876,0.0,0.026666258682724334,0.009715203039575245,0.2756727024129158
336.0,0.026356130454433864,0.0009263347748277026,0.014408852731654391,0.00196222090094001,0.028852148260919367,0.009270761610080126,0.27653360599763327
337.860612,0.02742474336535249,0.0014148227084075516,0.015471402653459592,0.0,0.028932803072051396,0.008747474107471497,0.2770786366097459
343.739388,0.02603837814272465,0.0020043413352207433,0.01299467877573243,0.0,0.029021737388540424,0.006076123950894116,0.27767424810142016
348.0,0.02621282499990096,0.0010620944575318273,0.012756397556047594,0.0010549441090788186,0.027980100945899873,0.005565184887142085,0.279272887665248
349.860612,0.02772060174081394,0.0005481579717109648,0.011218932572532118,0.0,0.02560201720659268,0.004955345017515474,0.2772953235299564
355.739388,0.02883292088645762,0.0018219011497036908,0.010411624819838735,0.0008632649611022987,0.028242231325316773,0.006418981767276143,0.2785980071264276
360.0,0.026334714590090177,0.00127232310271227,0.011049621725931838,0.0007959038628942289,0.027999112796428707,0.005033396354148136,0.277879901792505
361.860612,0.024505367964556508,0.00019247205010271306,0.010266058286146504,6.729065969968174e-05,0.027299415661190932,0.005434631671640984,0.28003134063082324
367.739388,0.0268449360672831,0.0004884878719811914,0.01004844931028383,0.0,0.02696200455589718,0.0052431476695958155,0.27971020220705906
372.0,0.027032105993631095,0.001245844027069063,0.010898312148502148,0.0,0.027691230404044732,0.005392462628104521,0.2791877634457913
373.860612,0.028182458377400122,0.002207491249399903,0.010133550962963467,0.0,0.026212247072776397,0.005985417290649396,0.2803672208859309
379.739388,0.02737600151256837,0.0009841332181449425,0.010276984478280841,0.0,0.029480758996709634,0.002928245479117061,0.28176012658639965
384.0,0.028258856371241627,0.0,0.00873190387975859,0.0006332790508851438,0.028496330789734466,0.002764898002066551,0.2792009918780274
385.860612,0.026852772033629894,0.0005549294723958578,0.010116908797885892,0.0,0.02780871132403841,0.0028679471244469736,0.28119659303886196
391.739388,0.02688904738450427,0.0017146836138304962,0.009073411569498537,0.0,0.028405227145795364,0.004742674714793608,0.28328232843576256
396.0,0.027536747764538294,3.894912987995817e-05,0.004507950193447602,0.0,0.028235693803491203,0.0035015483934722714,0.28221181794286676
397.860612,0.02899022328064742,0.0016194484828154086,0.009976588441631786,0.0,0.02563094482130752,0.0030869437541230305,0.28237252833537974
403.739388,0.026253251023902958,0.0,0.007503634039485671,0.00220213660242511,0.027380759362412726,0.0025049253093629644,0.2825257104975039
408.0,0.027784512572165833,0.0005960547276308961,0.007933492280684313,0.001700684996241046,0.028718027276449253,0.002358781922628351,0.2824935774743928
409.860612,0.028236164921105693,0.0,0.009440694207521512,0.0,0.0293244753604942,0.003940324216806185,0.2838439416383737
415.739388,0.026312132141551633,0.0,0.00729922864568413,0.0,0.02755644882595968,0.0013578640159515498,0.2823217451799901
420.0,0.028053357470802485,0.0014649604114184071,0.008071061471135264,0.0,0.029021557294333408,0.0011683588073435557,0.2838779065868693
421.860612,0.02714342182743877,0.00034908910852631404,0.006747474081480202,0.0004477537822374464,0.0293467944556494,0.002304829737650584,0.28329354039257554
427.739388,0.025685316702512194,0.0,0.006755494985350836,0.0015274951465735465,0.026908702247630933,0.0013555541195170813,0.28527059399938803
432.0,0.02755413952249349,0.0,0.0052871328009303185,0.0006098488268245028,0.02798113546452957,0.0007264586771244556,0.2816657610771745
433.860612,0.026006713842440035,0.0,0.006291850030251632,0.0,0.026468645971245288,3.984258921156127e-05,0.2823558651439149
439.739388,0.02841236569861144,0.0007814921508288817,0.006007891513542961,0.00033935599156547264,0.030265583764136045,0.0,0.28313547772030123
444.0,0.027624708856782823,0.0,0.007248742624048095,0.0011023156749799558,0.02694816283312945,0.0007242427964525712,0.2837581479587998
445.860612,0.02838931117624619,0.001302528206544844,0.005906378034106971,0.0,0.028847083749226756,0.0027473729636345867,0.28276442853253275
451.739388,0.027174015377980948,0.00048071463979800405,0.004876827811804173,0.0022014109911902367,0.026226538672776748,0.0010160892978269883,0.284452829821253
456.0,0.029004076112703746,3.61966868234519e-05,0.004711233775327161,0.0,0.026684719601448786,0.0008978144356550589,0.2844070791529062
457.860612,0.028210777807938164,0.0,0.005762248127087555,0.0,0.028823847350293624,0.0,0.28439723546470547
463.739388,0.027751242991711708,6.861502621559283e-05,0.006022651074330406,0.00040261667928831023,0.029231686715955437,0.0015886715461621195,0.2847914827477899
468.0,0.0280961098093321,0.0,0.006069226277282578,0.0,0.027575859677684753,0.0,0.28410661661621966
469.860612,0.028251797454908932,0.0,0.0069109951835897845,1.1874912414998192e-05,0.02616559140522194,5.018798540144332e-05,0.28556914784330384
475.739388,0.02885897559204816,0.0005754398926824786,0.004049696796041473,0.00044005695548074403,0.029053280753819678,0.0013900771225315316,0.2833206715367258
480.0,0.027032446060109176,0.0011540095797859778,0.0071323939440417145,9.09191701789702e-05,0.029157613285503765,0.0,0.2847257403021232
481.860612,0.026921096280126518,0.0,0.005547411327408934,0.001032964536947548,0.02683792662212188,0.0,0.28464348827872704
487.739388,0.02621397079196137,0.0,0.006301385407117073,0.0,0.027850132785063497,0.0012668724480001698,0.28562794475753794
492.0,0.02700367557368213,0.0009031288282764974,0.005690469469596683,0.0004590486031392064,0.026490321163828344,0.0017744760882545576,0.2878801989359345
493.860612,0.0276030864963917,0.00023373928410584817,0.0054681086324938274,0.0,0.026529148821085726,0.00027230503256325556,0.284327741213779
499.739388,0.02942600730774782,0.0,0.005101326111409199,0.0,0.027125200808983074,0.0,0.28408587227413207
504.0,0.02822541745668355,0.0001283615069228969,0.006414680054182617,0.00019415849937231338,0.030272921517830557,0.0027800430679825678,0.2845543566863615
505.860612,0.027306392418861708,0.000468364481525365,0.004612740825696772,0.0012699342175577924,0.028217274561401634,0.0006348147555574945,0.28477645062957774
511.739388,0.02795157967999022,0.0,0.004755510727602542,0.0,0.028288113250381226,0.0017189455496790702,0.28463174319868684
516.0,0.027708655446613606,0.0,0.005930254424572998,0.0018053966426945735,0.027519206792963963,0.0,0.2858646755825772
517.860612,0.02878118046271201,0.0011041479513061426,0.006314686293544994,0.0,0.027070361210839795,0.0010984506770537286,0.2849656584976494
523.739388,0.029103044908636647,0.0025860414913083606,0.004603578122569827,0.0017131007386228768,0.028618607301929316,0.000954730752777852,0.28790703078361213
528.0,0.026945522873665157,0.0,0.004776826981519527,0.001924005456317967,0.028315205376110108,0.00020693261331077936,0.2878390726806086
529.860612,0.02778470871952069,0.00038244805142631646,0.004669678347666875,0.0,0.027090921503603056,0.0008572546592032625,0.28476995150911366
535.739388,0.02594698101286244,0.00033817879525037625,0.00562322776859658,0.0,0.02852792393163733,0.0013727513538658012,0.28713530881714855
540.0,0.02913116667038433,0.0003313822178991456,0.005136300141267203,1.350623421892248e-05,0.02749057133206217,0.0,0.28463164567247023
541.860612,0.02719779778982395,0.0002951996503000566,0.0046664648114399295,0.0,0.026005042579058783,0.00017649920911735794,0.2860767982599207
547.739388,0.02776580073348754,0.0013279795580147162,0.005634804982178919,0.0,0.028964261334703183,0.0,0.28381757427450066
552.0,0.028846831516167216,0.0012234088655538283,0.004208757717796255,5.1115814600864886e-05,0.02934649813930088,0.0007513138803957721,0.28698931205259975
553.860612,0.029068018421549192,0.0017327114232688634,0.006081238510329523,0.00117598732776797,0.027970805980371573,0.0,0.28560873718722596
559.739388,0.027803192512963086,0.0,0.004337260422420596,0.0003652186799389486,0.02799570068977202,0.0017278591495364837,0.286103876172962
564.0,0.026441249916122605,0.00012222232207363698,0.0028455964995883136,0.0,0.029612081313627508,0.0005951619834906476,0.28444473757284666
565.860612,0.02742918150841226,0.0,0.004786964852729105,0.0006427099136411523,0.02779917074720146,0.002163751672374901,0.28461042945603615
571.739388,0.026848097111527035,0.0,0.004486083943282538,0.001087684616126146,0.027559394133369608,0.0019032187510801904,0.28396590232550095
576.0,0.027559060301893,0.0003460760160137163,0.006285150493734506,0.0,0.029329499030275742,0.001869026594227052,0.28407799633528086
577.860612,0.026898625960831285,0.002385327691417191,0.0048401054761854035,0.0004652745603638223,0.028846718771756177,0.00020462504405995677,0.286290692019207
583.739388,0.029778211091778153,0.0010422685739943803,0.005019270747057799,0.0,0.02950114936101724,0.0003645003514384407,0.284305103308789
588.0,0.02889743088315766,0.00040126398038786503,0.00364607493567718,0.0013161715041676806,0.028200116387441593,0.0009220680272633778,0.28673202935730546
589.860612,0.02926706096331844,0.000509637028963539,0.004533017395074375,0.0,0.027806690889789334,0.0,0.2866237429265025
595.739388,0.030664375604419442,0.0006156983417311928,0.0030615333194188373,0.0,0.02773501046175006,0.00117092455018106,0.2857070533461321
600.0,0.0275708954708039,0.0,0.004431811810984539,0.00040677492854698414,0.02941599131333211,0.0,0.28564539777520437
