,A,B,C
3.66,0.3377967939058829,0.5947416780353483,0.06340249800411014
3.69,0.33475780013832757,0.5937179114101448,0.06524597961898511
3.72,0.3302019791182066,0.5988478936609503,0.06620353482032734
3.75,0.3279462385685555,0.5990474264952564,0.06538026283979034
3.78,0.3236578802781551,0.6016953789383471,0.06858606294609688
3.81,0.32167386009702653,0.6038227119168006,0.06751432443556983
3.84,0.318937735312365,0.6025121564897393,0.07148416215370507
3.87,0.3143602039989548,0.6073479879253697,0.07132776933291833
3.9,0.31275065683387343,0.6092809631119981,0.07078336820124174
3.93,0.30906479476994075,0.6110126888114947,0.07159061821958715
3.96,0.30644158767370316,0.6137565810858265,0.07211639144064688
3.99,0.30310722054049155,0.6144213307763412,0.07671235079103988
4.02,0.2993697696412815,0.6193139876951953,0.07526769337310146
4.05,0.29960132263890266,0.6181006661200057,0.07685382038216448
4.08,0.29603689608017053,0.620402753772529,0.07795202287340279
4.11,0.29208974666021303,0.6214140030532161,0.08039589083570846
4.14,0.28885488269870635,0.6244513103625026,0.0787503427481605
4.17,0.28716725701848883,0.6249570581180747,0.08212396167922202
4.2,0.28634605312585765,0.6276259852041897,0.08223989288079218
4.23,0.2829710441546189,0.6285088876285928,0.08163841777579159
4.26,0.28023483422986706,0.6299744593269128,0.08617267217020592
4.29,0.2773931555184618,0.6334209386431142,0.08492846283124916
4.32,0.2754548352493887,0.634753864923359,0.08664065011079448
4.35,0.2744982591951554,0.6343983992002479,0.08706951015777258
4.38,0.27258432976831787,0.6359742971221216,0.09006018012743747
4.41,0.27007444543365733,0.6370566490888211,0.0907147066603882
4.44,0.26643096185769133,0.6366652419052995,0.09111127213602384
4.47,0.26651999767986134,0.6396445620221203,0.09299135239964039
4.5,0.2616824510000014,0.6411112626277281,0.09398563856254467
4.53,0.25941964198586237,0.6427769063534473,0.09445637625151207
4.56,0.2585916001718054,0.6428200749246314,0.09697964768370373
4.59,0.25430557891812494,0.6475251842229669,0.09547162517364001
4.62,0.25114837128748113,0.647608359488171,0.09514108779334744
4.65,0.24926239155114877,0.6470774063378504,0.09799730900014998
4.68,0.24798749967933065,0.6520331608138615,0.09856518843031228
4.71,0.24427060126681552,0.6516460334875845,0.09742735709837086
4.74,0.24131572605483723,0.6527517292676729,0.101126454184789
4.77,0.23983487729891528,0.654271059801524,0.10022439000670498
4.8,0.24013032844305,0.654113288829946,0.10078129813352987
4.83,0.2363480372965636,0.6553153620532023,0.10271993792876674
4.86,0.2360168748063098,0.6566748290966895,0.10418621678660947
4.89,0.23321577897097232,0.6576459090604209,0.10647785267784296
4.92,0.23221484748551405,0.658415960269242,0.10587700580521686
4.95,0.22845454650283012,0.6554500372192351,0.10701867145212793
4.98,0.22557337939479344,0.6581844406065236,0.10857758039708862
5.01,0.22309011532694764,0.6587248116076893,0.10944822546919447
5.04,0.22315407140975696,0.6601812368396999,0.11164051861571922
5.07,0.22097381062874769,0.6621272061554422,0.10985687455142856
5.1,0.21934376652566867,0.6642222206434863,0.11168312010186805
5.13,0.21688368351639334,0.6624339429809465,0.11467508501732136
5.16,0.2144139563908159,0.6650402204368618,0.11356083586019379
5.19,0.2133090507184556,0.664606373261938,0.11172742213244603
5.22,0.2139273839957122,0.6647825157923055,0.1184362009719037
5.25,0.2127652282073132,0.6668420568215534,0.11697197886687609
5.28,0.2118346874159729,0.6690820063705291,0.11890247308254372
5.31,0.2099667927013166,0.6681477597504824,0.12007724767022314
5.34,0.2073290475701555,0.6709173353607278,0.119706821447493
5.37,0.20505096394070896,0.672314758966004,0.11935499332419372
5.4,0.20312247817535273,0.6708604870765843,0.11960302988791895
5.43,0.2017728801471577,0.6728422009777524,0.12328246371178628
5.46,0.19962308584271823,0.675630730070064,0.12264504741144622
5.49,0.1989659379234813,0.6744068655586405,0.12607876528960882
5.52,0.1953589289793983,0.675622911083927,0.12442573860269593
5.55,0.19446022960798537,0.6797249628724107,0.12476364213965185
5.58,0.1928253776471237,0.6779095292567646,0.12467973733470535
5.61,0.18897354783658216,0.6788026314866145,0.1287833655935685
5.64,0.188876463563986,0.6792213967022195,0.12877184857402466
5.67,0.1864566024824355,0.6813230641134335,0.12695853292088055
5.7,0.18496664811138755,0.6817398173504642,0.13107174306246988
5.73,0.1828327846631134,0.6818336601054412,0.12960644381844694
5.76,0.1819077290251188,0.6810889837128944,0.13265130483586696
5.79,0.18103258886512916,0.6818014992668154,0.1343660732440861
5.82,0.17906066000157822,0.6825544430840972,0.13494264498570546
5.85,0.17678013437582896,0.6848380932267863,0.13674015193298517
5.88,0.17490430096642215,0.685361981846778,0.13618157089283303
5.91,0.17311360457978867,0.6851166243067801,0.13504046082245813
5.94,0.17261206049950792,0.6859633287306476,0.13980521226049242
5.97,0.16887568636718459,0.6891308417256325,0.13810293206634439
6.0,0.16829516074750728,0.6856426195611747,0.14089327216712785
6.03,0.16705743805385878,0.6857570634708834,0.14252338586783336
6.06,0.1655334057273475,0.6861198958776756,0.14525497956328276
6.09,0.16539780478952093,0.6913238403432339,0.14417989433540204
6.12,0.163283322551225,0.691071810527593,0.14784028937092578
6.15,0.16184950388496627,0.6904320287871583,0.14797101373738902
6.18,0.1624769588761016,0.6896000795164346,0.1469982705926642
6.21,0.1594564648609882,0.694581495288798,0.1469915797708824
6.24,0.1589510616492979,0.694256333219652,0.14878784328857367
6.27,0.15781500966780473,0.6930107432272105,0.15331566498716448
6.3,0.1550010149199497,0.6942805349755276,0.1528695054096708
6.33,0.153093688882748,0.6934789945476559,0.15180359661939205
6.36,0.15266038490374945,0.6951005133345328,0.15357422641422364
6.39,0.15040979983247607,0.6936412740631611,0.15505009805288483
6.42,0.14971916133181587,0.696216459916505,0.15424288794279345
6.45,0.1487951793024413,0.6940647941818625,0.1558234885952005
6.48,0.14750133623427944,0.6942642882409575,0.15754245271212608
6.51,0.14613741634705804,0.6930218741455993,0.15917113564559482
6.54,0.14547000520501976,0.6937753457711548,0.15761036214906624
6.57,0.14229778216654532,0.695870124753525,0.16133924436196106
6.6,0.14165412293942672,0.6961468962576665,0.16329438203966684
6.63,0.13960789856352512,0.6950512270450059,0.1633900779572776
6.66,0.1384445390212771,0.6956603708725327,0.16706865754349576
6.69,0.13702347510522137,0.6974216443038244,0.1675195211191137
6.72,0.13559166316365695,0.6968193430676992,0.16831664241056263
6.75,0.1366164524605157,0.6987325925200001,0.16891562454611364
6.78,0.1367294269579645,0.7000143448069753,0.1689295883190355
6.81,0.13544411288382968,0.6997382858926812,0.17148519979345017
6.84,0.13401085565622128,0.7002317819217097,0.17313525701408128
6.87,0.13332653215408605,0.7032379479048589,0.17311260427459477
6.9,0.13135230486154137,0.7013896794681586,0.1765915945466934
6.93,0.1291892237951761,0.7018936527165189,0.17687758420552738
6.96,0.12634613475659343,0.7017767202749775,0.18052500672923427
6.99,0.12723089358771125,0.7020387223768991,0.18228142477504947
7.02,0.12578216569447292,0.7017652906889699,0.18120873788388372
7.05,0.12472347710143201,0.7038295236554795,0.18405723084149303
7.08,0.12434529137908243,0.7026891838585994,0.18449709136661097
7.11,0.1230489906636183,0.7037960772408965,0.18661159853342674
7.14,0.12070543397781226,0.7035914883626889,0.18723871705899245
7.17,0.1210379429337023,0.7033310145349052,0.1892712575224329
7.2,0.11901568566200596,0.7022552691186316,0.19014467937779067
7.23,0.11954212615468492,0.7015367571783281,0.19081908227047834
7.26,0.11797913515048498,0.7012523556683055,0.19445763631198767
7.29,0.11798049537929642,0.7020559103905997,0.19195632112408118
7.32,0.11632777896777807,0.7012831377229085,0.1946000861544377
7.35,0.11515784702217981,0.7003774417991696,0.19455133330983085
7.38,0.11439125284511183,0.7014328401788397,0.19505451505479113
7.41,0.11337982456499156,0.701504082023639,0.19645546622167226
7.44,0.11119700643519181,0.7022649827445873,0.19535580791162033
7.47,0.10917285506426741,0.7001256777518579,0.20025034022829347
7.5,0.10899026425374832,0.6993819527405712,0.20107883928128842
7.53,0.10909083426197418,0.6989862703678815,0.2005689749789333
7.56,0.10601966250985258,0.7014423083203771,0.20219076592902693
7.59,0.10587733802014203,0.6990173887964426,0.20205728853335422
7.62,0.10451454666839143,0.6981311413371796,0.2039919593809945
7.65,0.10250045185961207,0.6999416321916334,0.20430263083097738
7.68,0.10035229998594898,0.697609377048561,0.20658095439611504
7.71,0.10227334563672834,0.6997650499169537,0.20559760063477386
7.74,0.0985644194701683,0.6994377732613855,0.20907997027133157
7.77,0.09832130725551806,0.700830039526897,0.2094701185498456
7.8,0.09716757640271044,0.6969714828663259,0.2092028382020211
7.83,0.09982350438093093,0.6969372614596868,0.21285585491162806
7.86,0.0974594213341497,0.6983328716920885,0.21257594116225492
7.89,0.09716862085712939,0.6965190295985912,0.21406385777444734
7.92,0.09468446759770255,0.6983187988396619,0.21381892926987023
7.95,0.09534427019623871,0.6967291764570908,0.21622234568966664
7.98,0.09393334140830535,0.6990794509158782,0.21685161296078195
8.01,0.092482975861567,0.6966756933713452,0.2155208122840948
8.04,0.09265911295748738,0.6973023342366093,0.21813686832426404
8.07,0.09330838570208258,0.6959376826411926,0.22144040415968191
8.1,0.0912439480372922,0.6972985411828163,0.22202879350905824
8.13,0.09018079496336785,0.6960542616880472,0.22175962004334013
8.16,0.09035176397103135,0.6958343318505543,0.22379360920429123
8.19,0.08907496207920537,0.6982829170594574,0.22189202486063583
8.22,0.08832093709658843,0.6974646491004893,0.22358722793267
8.25,0.0896348998673984,0.6948049338977876,0.22462572816153056
8.28,0.08892970726603383,0.6935875235092852,0.2245834312853233
8.31,0.0867183767688004,0.6936678264806482,0.22727635813369343
8.34,0.08568953836738637,0.6926259332189657,0.22885472188102807
8.37,0.08745580160381457,0.6953269562201129,0.23004076353284103
8.4,0.08426871544734763,0.6947848941336229,0.22977607352810633
8.43,0.08407633220101499,0.6939748642718971,0.23049360808270725
8.46,0.08424386501441919,0.6936171640396716,0.23338006419638938
8.49,0.08077932430330927,0.6918280127688066,0.23287982125991097
8.52,0.0816752513050567,0.6938116565374126,0.2333037103774519
8.55,0.0812630559931621,0.6936646674531457,0.2336923452697831
8.58,0.08078766876337977,0.6916550469128385,0.23757536417993877
8.61,0.07886687237528438,0.6913436943310052,0.23637258281506482
8.64,0.07945122542051986,0.6891071648076498,0.23730092653585402
8.67,0.07569341529109468,0.6913984682168544,0.23671688048580336
8.7,0.07519627508070811,0.6898748929553697,0.24091435523507762
8.73,0.07635905393430674,0.6886605424790818,0.24271775700006254
8.76,0.07540574214298187,0.6872974372949722,0.24252550795558012
8.79,0.07425593141194939,0.6890320007932189,0.2430876888812547
8.82,0.07252570703578426,0.68931891770295,0.24311834715882397
8.85,0.07334375868266367,0.6854687188938199,0.24348902722677715
8.88,0.07179197648634299,0.6876679028599754,0.24619131397973695
8.91,0.07110073879520441,0.6862157214776862,0.24468453092298098
8.94,0.07290662988025559,0.6857497835859184,0.2465791170271197
8.97,0.06951486568091222,0.6855541615506535,0.2481014156651583
9.0,0.0693934389894577,0.6851896964805178,0.24902671289846157
9.03,0.06884848015365344,0.6873461852603975,0.2529774840204342
9.06,0.06642761315528281,0.6873581446333742,0.25043143018426345
9.09,0.07001273635986292,0.6855036873382403,0.2521023521724126
9.12,0.06855941314843293,0.6849331222054538,0.2536971487126722
9.15,0.06776936793695555,0.6835005483493304,0.25620383366847166
9.18,0.0664600224995002,0.6826884705604443,0.2560661373370476
9.21,0.06631567552176602,0.6845077754519149,0.2571314817071917
9.24,0.06566437103515961,0.6845534231214255,0.25797647085211683
9.27,0.06461846236896805,0.6838514870292763,0.2586335511673972
9.3,0.06282927450232419,0.6823701006264127,0.2597933192933093
9.33,0.0622495875260949,0.6826688044277477,0.26241915349550804
9.36,0.061515572694002235,0.6827883471424314,0.261298310716574
9.39,0.06137011694394473,0.6795856206849555,0.26317017138815424
9.42,0.062006406020406746,0.6787577921375809,0.26302946920989234
9.45,0.0588652543497028,0.6784157952811313,0.2654509486467463
9.48,0.05808823053021353,0.6788125381875025,0.26441415386854766
9.51,0.059183052750721124,0.6768834980948665,0.26730766972520925
9.54,0.057274653967449705,0.6777140654203524,0.2651989918952938
9.57,0.055719712175786466,0.673918797327676,0.26688263814075336
